resolution_id,resolution_number,year,file_id,movie_id,pur_number,cpnd_number,incentive_article,resolution_type,investor_name,investor_rnc,local_company,producer_rnc,foreign_producer,film_title,request_date,resolution_date,validated_expenses_dop,tax_credit_dop,tax_credit_pct,total_budget_approved,total_budget_executed,extraction_confidence,needs_review,review_reasons,manually_reviewed,manual_note,source_file
479,CIPAC-2016-151,2016,,,164,134,art_34,approved,"HENLA, S.A.",1-01-84490-6,"ART3+4 PRODUCCIONES, S.R.L.",1-31-17333-2,,CINDERELLO,2016-10-18,2016-11-03,7000000.0,7000000.0,100.0,131703377.0,39947086.0,1.0,0,,0,,resolucion-cipac-no-2016-151_validacion-de-inversion-henlas-a-cindirello.pdf
480,CIPAC-2016-152,2016,,,037,021,art_34,approved,"TERMOPAC INDUSTRIAL, S.A.",1-01-06471-4,"CATASTRÓPICO, S.R.L.",1-30-96403-3,,CATASTRÓPICO,2016-10-20,2016-11-03,13866539.0,13866539.0,100.0,98098454.5,13866539.0,1.0,0,,1,,resolucion-cipac-no-2016-152_validacion-de-inversion-termopac-industrial-s-a-catastropico.pdf
481,CIPAC-2016-153,2016,,,150,123,art_34,approved,"BANCO MÚLTIPLE BHD, S.A.",1-01-13679-2,"CÓDIGO TRES FILMS, S.R.L.",1-31-04798-1,,LA OTRA PENÉLOPE,2016-09-19,2016-11-03,15000000.0,15000000.0,100.0,51997247.82,38699631.8,1.0,0,,0,,resolucion-cipac-no-2016-153_validacion-de-inversion-banco-multiple-bhd-leon-s-a-la-otra-penelope.pdf
482,CIPAC-2016-154,2016,,,150,123,art_34,approved,"INDUSTRIAS NIGUA, S.A.",1-01-00485-1,"CÓDIGO TRES FILMS, S.R.L.",1-31-04798-1,,LA OTRA PENÉLOPE,2016-09-19,2016-11-03,4500000.0,4500000.0,100.0,51997247.82,38699631.8,0.9,0,,1,total_budget_executed|set_manual|null|38699631.8|Propagated from sibling resolution CIPAC-2016-153 with same film title|cipac_2016_results.json|2026-08-03|JDP,resolucion-cipac-no-2016-154_validacion-de-inversion-industrias-nigua-s-a-la-otra-penelope.pdf
483,CIPAC-2016-155,2016,,,150,123,art_34,approved,"BANCO MÚLTIPLE ADEMI, S.A.",1-01-74527-4,"CÓDIGO TRES FILMS, S.R.L.",1-31-04798-1,,LA OTRA PENELOPE,2016-09-19,2016-11-03,8610000.0,8610000.0,100.0,51997247.82,38699631.8,1.0,0,,0,,resolucion-cipac-no-2016-155_validacion-de-inversion-banco-multiple-ademi-s-a-la-otra-penelope.pdf
484,CIPAC-2016-156,2016,,,207,145,art_34,approved,"CÉSAR IGLESIAS, S.A.",1-01-01938-7,"AG FILMS, S.R.L.",1-31-17818-9,,EN TU PIEL,2016-10-06,2016-11-03,25826699.51,25826699.51,100.0,55501474.0,35818889.55,1.0,0,,0,,resolucion-cipac-no-2016-156_validacion-de-inversion-cesar-iglesias-s-a-en-tu-piel.pdf
485,CIPAC-2016-157,2016,,,207,145,art_34,approved,"LA COLONIAL, S.A. - COMPANÍA DE SEGUROS",1-01-03122-2,"AG FILMS, S.R.L.",1-31-17818-9,,EN TU PIEL,2016-10-06,2016-11-03,4974845.77,4974845.77,100.0,55501474.0,35818889.55,0.7,0,,1,total_budget_executed|set_manual|null|35818889.55|Propagated from sibling resolution CIPAC-2016-156 with same film title|cipac_2016_results.json|2026-08-03|JDP;;request_date|set_manual|null|2016-10-06|OCR did not capture Solicitud de fecha line|Resolution PDF VISTOS section item 1|2026-08-05|JDP;;total_budget_approved|set_manual|null|55501474.00|Stamp covers budget approval paragraph|Resolution PDF budget section|2026-08-05|JDP,resolucion-cipac-no-2016-157_validacion-de-inversion-la-colonial-s-a-en-tu-piel.pdf
486,CIPAC-2016-158,2016,,,207,145,art_34,approved,"SANUT DOMINICANA, S.A.S.",1-02-33461-7,"AG FILMS, S.R.L.",1-31-17818-9,,EN TU PIEL,2016-10-06,2016-11-03,4974845.77,4974845.77,100.0,55501474.0,35818889.55,1.0,0,,0,,resolucion-cipac-no-2016-158_validacion-de-inversion-sanut-dominicana-s-a-s-en-tu-piel.pdf
487,CIPAC-2016-159,2016,,,203,149,art_34,approved,"BANCO DE AHORRO Y CRÉDITO ADOPEM, S.A.",1-03-00310-9,"BATÚ FILMS, S.R.L.",1-31-11476-8,,LAS SIETE MUERTES,2016-09-29,2016-11-03,9999609.22,9999609.22,100.0,132750762.0,16998063.16,0.9,0,,1,total_budget_executed|set_manual|null|16998063.16|Propagated from sibling resolution CIPAC-2016-160 with same film title|cipac_2016_results.json|2026-08-03|JDP,resolucion-cipac-no-2016-159_validacion-de-inversion-banco-de-ahorro-y-credito-adopem-s-a-las-siete-muertes.pdf
488,CIPAC-2016-160,2016,,,203,149,art_34,approved,"DIRECCIÓN ÓPTIMA DE MEDIOS, S.R.L.",1-30-67809-1,"BATÚ FILMS, S.R.L.",1-31-11476-8,,LAS SIETE MUERTES,2016-09-29,2016-11-03,1999069.43,1999069.43,100.0,132750762.0,16998063.16,1.0,0,,0,,resolucion-cipac-no-2016-160_validacion-de-inversion-direccion-optima-de-medios-s-r-l-las-siete-muertes.pdf
489,CIPAC-2016-161,2016,,,203,149,art_34,approved,"NORTONESKI DEVELOPMENT OFFICE, S.R.L.",1-30-26556-9,"BATÚ FILMS, S.R.L.",1-31-11476-8,,LAS SIETE MUERTES,2016-09-29,2016-11-03,1999348.47,1999348.47,100.0,132750762.0,16998063.16,1.0,0,,0,,resolucion-cipac-no-2016-161_validacion-de-inversion-nortoneski-development-office-s-r-l-las-siete-muertes.pdf
490,CIPAC-2016-162,2016,,,203,149,art_34,approved,"OMD DOMINICANA, S.R.L.",1-01-84339-1,"BATÚ FILMS, S.R.L.",1-31-11476-8,,LAS SIETE MUERTES,2016-09-29,2016-11-03,3000000.0,3000000.0,100.0,132750762.0,16998063.16,1.0,0,,0,,resolucion-cipac-no-2016-162_validacion-de-inversion-omd-dominicana-s-r-l-las-siete-muertes.pdf
491,CIPAC-2016-163,2016,,,211,128,art_34,rejected,"CORPORACIÓN AEROPORTUARIA DEL ESTE, S.A.S.",1-01-09214-9,"AUDIOVISUAL DOMINICANA ADFG, S.R.L.",1-30-95307-4,,EXPEDICIÓN GLORIOSA,2016-08-30,2016-11-03,10000000.0,,100.0,15126839.0,,0.8,0,,1,resolution_type|correct_value|approved|rejected|Stamps cover PRIMERO paragraph with RECHAZAR text|Resolution PDF PRIMERO section|2026-08-05|JDP;;investor_rnc|set_manual|null|1-01-09214-9|OCR read 1-0109214-9 missing hyphen in RNC format|Resolution PDF header p.1|2026-08-05|JDP,resolucion-cipac-no-2016-163_validacion-de-inversion-corporacion-aeroportuaria-del-este-s-a-s-expedicion-gloriosa.pdf
492,CIPAC-2016-164,2016,,,170,135,art_34,approved,"MEJÍA ARCALÁ, S.R.L.",1-01-00022-8,"LIBÉLULA FILMS, S.R.L.",1-31-28932-2,,TEO Y EL SOL,2016-11-16,2016-12-01,1500000.0,1500000.0,100.0,58118630.0,35557021.87,1.0,0,,0,,resolucion-cipac-no-2016-164_validacion-de-inversion-mejia-arcala-s-r-l-teo-y-el-sol.pdf
493,CIPAC-2016-165,2016,,,149,106,art_34,approved,"CORPORACIÓN AEROPORTUARIA DEL ESTE, S.A.S.",1-01-09214-9,"ALDEA FILMS, S.R.L.",1-31-02474-2,,DOS POLICÍAS EN APUROS,2016-11-08,2016-12-01,5200000.0,5200000.0,100.0,61782674.78,59215895.31,1.0,0,,0,,resolucion-cipac-no-2016-165_validacion-de-inversion-coorporacion-aeroportuaria-del-este-s-a-s-dos-policias-en-apuros.pdf
494,CIPAC-2016-166,2016,,,177,113,art_34,approved,"BANCO DE AHORRO Y CRÉDITO ADOPEM, S.A.",1-03-00310-9,"PILÓN PRODUCTIONS, S.R.L.",1-30-99100-6,,LUNA NEGRA,2016-10-27,2016-12-01,3540000.0,3540000.0,100.0,40761399.0,16040808.36,1.0,0,,0,,resolucion-cipac-no-2016-166_validacion-de-inversion-banco-de-ahorro-y-credito-adopem-s-a-luna-negra.pdf
495,CIPAC-2016-167,2016,,,177,113,art_34,approved,"BACCESSORY IMPORT, S.R.L.",1-01-74796-1,"PILÓN PRODUCTIONS, S.R.L.",1-30-99100-6,,LUNA NEGRA,2016-10-27,2016-12-01,1924400.0,1924400.0,100.0,40761399.0,16040808.36,1.0,0,,0,,resolucion-cipac-no-2016-167_validacion-de-inversion-baccessory-import-s-r-l-luna-negra.pdf
496,CIPAC-2016-168,2016,,,177,113,art_34,approved,"DISEÑOS MECÁNICOS Y SANITARIOS, S.R.L.",1-01-05551-2,"PILÓN PRODUCTIONS, S.R.L.",1-30-99100-6,,LUNA NEGRA,2016-10-27,2016-12-01,1870852.94,1870852.94,100.0,40761399.0,16040808.36,1.0,0,,0,,resolucion-cipac-no-2016-168_validacion-de-inversion-disenos-mecanicos-y-sanitarios-s-r-l-luna-negra.pdf
497,CIPAC-2016-169,2016,,,150,123,art_34,approved,"BANCO MÚLTIPLE ADEMI, S.A.",1-01-74527-4,"CÓDIGO TRES FILMS, S.R.L.",1-31-04798-1,,LA OTRA PENELOPE,2016-09-19,2016-12-01,9200000.0,590000.0,100.0,51997247.82,38699631.8,1.0,0,,0,,resolucion-cipac-no-2016-169_validacion-de-inversion-banco-multiple-ademi-s-a-la-otra-penelope.pdf
498,CIPAC-2016-170,2016,,,150,123,art_34,approved,"SERVICOLT, S.A.",1-01-02666-9,"CÓDIGO TRES FILMS, S.R.L.",1-31-04798-1,,LA OTRA PENELOPE,2016-11-13,2016-12-01,977250.49,977250.49,100.0,51997247.82,38699631.8,0.9,0,,1,request_date|set_manual|null|2016-11-13|OCR did not capture Solicitud de fecha line|Resolution PDF VISTOS section item 1|2026-08-05|JDP,resolucion-cipac-no-2016-170_validacion-de-inversion-servicolt-s-r-l-la-otra-penelope.pdf
499,CIPAC-2016-171,2016,,,204,130,art_34,approved,"E.T. EQUIPOS Y TRANSPORTES, S.A.S.",1-01-59507-8,"DUHO CINEMA, S.R.L.",1-31-29320-4,,UN 4TO. DE JOSUÉ,2016-11-16,2016-12-15,4500914.0,4464392.0,100.0,26408648.0,14372474.0,0.9,0,,1,total_budget_executed|set_manual|null|14372474.00|Stamp covers budget executed paragraph|Resolution PDF budget section|2026-08-05|JDP,resolucion-cipac-no-2016-171_validacion-de-inversion-e-t-equipos-y-transporte-s-a-s-un-4to-de-josue.pdf
500,CIPAC-2016-172,2016,,,222,156,art_34,approved,"BRAVO, S.A.",1-01-60246-5,"ATAWALLPA FILMS, S.R.L.",1-31-39629-1,,THE BIBLE PROJECT,2016-11-22,2016-12-15,6269405.0,6269405.0,100.0,8862844.0,6269405.0,1.0,0,,0,,resolucion-cipac-no-2016-172_validacion-de-inversion-bravo-s-a-the-bible-project.pdf
501,CIPAC-2016-173,2016,,,171,137,art_34,approved,"MOTOR CRÉDITO, S.A. (BANCO DE AHORRO Y CRÉDITO)",1-01-02828-9,"GUASÁBARA CINE, S.R.L.",1-31-00880-1,,COCOTE,2016-12-15,2016-12-15,2000000.0,2000000.0,100.0,18768930.0,11215464.36,0.9,0,,1,request_date|set_manual|null|2016-12-15|OCR did not capture Solicitud de fecha line|Resolution PDF VISTOS section item 1|2026-08-05|JDP,resolucion-cipac-no-2016-173_validacion-de-inversion-motor-credito-s-a-banco-de-ahorro-y-credito-cocote.pdf
502,CIPAC-2016-174,2016,,,171,137,art_34,approved,"PARALLAX VALORES PUESTO DE BOLSA, S.A.",1-01-56714-7,"GUASÁBARA CINE, S.R.L.",1-31-00880-1,,COCOTE,2016-12-15,2016-12-15,1250000.0,1250000.0,100.0,18768930.0,11215464.36,0.9,0,,1,request_date|set_manual|null|2016-12-15|OCR did not capture Solicitud de fecha line|Resolution PDF VISTOS section item 1|2026-08-05|JDP,resolucion-cipac-no-2016-174_validacion-de-inversion-parallax-valores-puesto-de-bolsa-s-a-cocote.pdf
503,CIPAC-2016-175,2016,,,203,149,art_34,approved,"TRANSBEL, S.R.L.",1-01-89378-8,"BATÚ FILMS, S.R.L.",1-31-11476-8,,LAS SIETE MUERTES,2016-11-22,2016-12-15,9161601.42,9161601.42,100.0,132750762.0,26198063.16,1.0,0,,0,,resolucion-cipac-no-2016-175_validacion-de-inversion-transbel-s-r-l-las-siete-muertes.pdf
504,CIPAC-2016-176,2016,,,231,164,art_34,approved,"GRUPO COMETA, S.A.S.",1-01-01943-3,"REMEDIO FILMS, S.R.L.",1-31-12165-9,,MAÑANA NO TE OLVIDES,2016-12-05,2016-12-15,2500000.0,2500000.0,100.0,58684529.84,17850175.85,1.0,0,,0,,resolucion-cipac-no-2016-176_validacion-de-inversion-grupo-cometa-s-a-s-manana-no-te-olvides.pdf
505,CIPAC-2016-177,2016,,,281,164,art_34,approved,"INVERSIONES IDF, S.A.",1-30-99775-6,"REMEDIO FILMS, S.R.L.",1-31-12165-9,,MAÑANA NO TE OLVIDES,2016-12-05,2016-12-15,350000.0,350000.0,100.0,58684529.84,17850175.85,1.0,0,,0,,resolucion-cipac-no-2016-177_validacion-de-inversion-inversiones-idf-s-a-manana-no-te-olvides.pdf
506,CIPAC-2016-178,2016,,,231,164,art_34,approved,"BANCO MÚLTIPLE BHD, S.A.",1-01-13679-2,"REMEDIO FILMS, S.R.L.",1-31-12165-9,,MAÑANA NO TE OLVIDES,2016-12-15,2016-12-15,5000000.0,5000000.0,100.0,58684529.84,17850175.85,1.0,0,,0,,resolucion-cipac-no-2016-178_validacion-de-inversion-banco-multiple-bhd-leon-s-a-manana-no-te-olvides.pdf
507,CIPAC-2016-179,2016,,,231,164,art_34,approved,"BANCO MÚLTIPLE BHD, S.A.",1-01-13679-2,"REMEDIO FILMS, S.R.L.",1-31-12165-9,,MAÑANA NO TE OLVIDES,2016-12-05,2016-12-15,10000000.0,10000000.0,100.0,58684529.84,17850175.85,1.0,0,,0,,resolucion-cipac-no-2016-179_validacion-de-inversion-banco-multiple-bhd-leon-s-a-manana-no-te-olvides.pdf
508,CIPAC-2016-180,2016,,,231,164,art_34,approved,"SUED & FARGESA, S.R.L.",1-01-02772-1,"REMEDIO FILMS, S.R.L.",1-31-12165-9,,MAÑANA NO TE OLVIDES,2016-12-05,2016-12-15,4999822.4,4999822.4,100.0,58684529.84,22849998.25,1.0,0,,0,,resolucion-cipac-no-2016-180_validacion-de-inversion-sued-_-fargesa-s-r-l-manana-no-te-olvides.pdf
509,CIPAC-2016-181,2016,,,215,155,art_34,approved,"CENTRO CUESTA NACIONAL, S.A.S.",1-01-01992-1,"LA CHIVA FILMS, S.R.L.",1-31-42299-3,,TUBÉRCULO PRESIDENTE,2016-11-15,2016-12-15,19119814.0,19119814.0,100.0,89201075.0,78593172.0,1.0,0,,0,,resolucion-cipac-no-2016-181_validacion-de-inversion-centro-cuesta-nacional-s-a-s-tuberculo-presidente.pdf
510,CIPAC-2016-182,2016,,,215,155,art_34,approved,"ENDY AGROINDUSTRIAL, S.R.L.",1-02-01572-4,"LA CHIVA FILMS, S.R.L.",1-31-42299-3,,TUBÉRCULO PRESIDENTE,2016-11-15,2016-12-15,3000000.0,3000000.0,100.0,89201075.0,78593172.0,0.8,0,,1,total_budget_approved|set_manual|null|89201075.0|Poor scan quality almost unreadable|Resolution PDF budget section|2026-08-05|JDP,resolucion-cipac-no-2016-182_validacion-de-inversion-endy-agroindustrial-s-r-l-tuberculo-presidente.pdf
511,CIPAC-2016-183,2016,,,215,155,art_34,approved,"LA COLONIAL, S.A. - COMPANÍA DE SEGUROS",1-01-03122-2,"LA CHIVA FILMS, S.R.L.",1-31-42299-3,,TUBÉRCULO PRESIDENTE,2016-11-15,2016-12-15,1000000.0,1000000.0,100.0,89201075.0,78593172.0,0.9,0,,1,total_budget_executed|set_manual|null|78593172.0|Propagated from sibling resolution CIPAC-2016-182 with same film title|cipac_2016_results.json|2026-08-03|JDP,resolucion-cipac-no-2016-183_validacion-de-inversion-la-colonial-s-a-tuberculo-presidente.pdf
512,CIPAC-2016-184,2016,,,215,155,art_34,approved,"LOS ORÍGENES POWER PLANT, S.R.L.",1-30-72079-7,"LA CHIVA FILMS, S.R.L.",1-31-42299-3,,TUBÉRCULO PRESIDENTE,2016-11-15,2016-12-15,4000000.0,4000000.0,100.0,89201075.0,78593172.0,1.0,0,,0,,resolucion-cipac-no-2016-184_validacion-de-inversion-los-origenes-power-plant-s-r-l-tuberculo-presidente.pdf
513,CIPAC-2016-185,2016,,,215,155,art_34,approved,"PROCESADORA DE ALIMENTOS PRODAL, S.A.",1-04-00027-7,"LA CHIVA FILMS, S.R.L.",1-31-42299-3,,TUBÉRCULO PRESIDENTE,2016-11-15,2016-12-15,5000000.0,5000000.0,100.0,89201075.0,78593172.0,1.0,0,,0,,resolucion-cipac-no-2016-185_validacion-de-inversion-procesadora-de-alimentos-prodal-s-a-tuberculo-presidente.pdf
514,CIPAC-2016-186,2016,,,215,155,art_34,approved,"SANTO DOMINGO MOTORS COMPANY, S.A.",1-01-00806-7,"LA CHIVA FILMS, S.R.L.",1-31-42299-3,,TUBÉRCULO PRESIDENTE,2016-11-15,2016-12-15,6500000.0,6500000.0,100.0,89201075.0,78593172.0,0.9,0,,1,total_budget_executed|set_manual|null|78593172.0|Propagated from sibling resolution CIPAC-2016-182 with same film title|cipac_2016_results.json|2026-08-03|JDP,resolucion-cipac-no-2016-186_validacion-de-inversion-santo-domingo-motors-company-s-a-tuberculo-presidente.pdf
515,CIPAC-2016-187,2016,,,215,155,art_34,approved,"TRANSAGRÍCOLA, S.R.L.",1-02-01950-9,"LA CHIVA FILMS, S.R.L.",1-31-42299-3,,TUBÉRCULO PRESIDENTE,2016-11-15,2016-12-15,9000000.0,9000000.0,100.0,89201075.0,78593172.0,1.0,0,,0,,resolucion-cipac-no-2016-187_validacion-de-inversion-transangricola-s-r-l-tuberculo-presidente.pdf
516,CIPAC-2016-188,2016,,,215,155,art_34,approved,"BANCO MÚLTIPLE ADEMI, S.A.",1-01-74527-4,"LA CHIVA FILMS, S.R.L.",1-31-42299-3,,TUBÉRCULO PRESIDENTE,2016-11-15,2016-12-15,20000000.0,20000000.0,100.0,89201075.0,78593172.0,1.0,0,,0,,resolucion-cipac-no-2016-188_validacion-de-inversion-banco-multiple-ademi-s-a-tuberculo-presidente.pdf
517,CIPAC-2016-190,2016,,,215,155,art_34,approved,"CERVECERÍA NACIONAL DOMINICANA, S.A.",1-01-00372-3,"LA CHIVA FILMS, S.R.L.",1-31-42299-3,,TUBÉRCULO PRESIDENTE,2016-11-28,2016-12-22,9985829.1,9985829.1,100.0,89201075.0,78593172.0,1.0,0,,0,,resolucion-cipac-no-2016-190_validacion-de-inversion-cerverceria-nacional-dominicana-s-a-tuberculo-presidente.pdf
518,CIPAC-2016-191,2016,,,44,025,art_34,approved,"ENVASES MUNDIAL, S.R.L.",1-01-50276-2,"PERSEO FILMS, S.R.L.",1-30-87441-7,,VOCES DE LA CALLE,2016-12-09,2016-12-22,1200000.0,1200000.0,100.0,54357360.59,45087568.0,1.0,0,,0,,resolucion-cipac-no-2016-191_validacion-de-inversion-envases-mundial-s-r-l-voces-de-la-calle.pdf
519,CIPAC-2016-192,2016,,,44,025,art_34,approved,"LUBRICANTES DOMINICANOS, S.R.L.",1-01-05451-4,"PERSEO FILMS, S.R.L.",1-30-87441-7,,VOCES DE LA CALLE,2016-12-22,2016-12-22,6600000.0,6600000.0,100.0,54357360.59,45087568.0,1.0,0,,0,,resolucion-cipac-no-2016-192_validacion-de-inversion-lubricantes-dominicanos-s-r-l-voces-de-la-calle.pdf
520,CIPAC-2017-001,2017,,,249,167,art_34,approved,"BANCO MÚLTIPLE BHD, S.A.",1-01-13679-2,"FAULA FILMS, S.R.L.",1-30-89356-1,,MIRIAM MIENTE,2016-12-07,2017-01-18,4999989.12,4999989.12,100.0,35340778.0,4999989.12,1.0,0,,0,,resolucion-cipac-no-2017-001_validacion-de-inversion-banco-multiple-bhd-leon-s-a-miriam-miente.pdf
521,CIPAC-2017-002,2017,,,177,113,art_34,approved,"AGENCIAS NAVIERAS RANNIK, S.A.S.",1-01-01473-3,"PILÓN PRODUCTIONS, S.R.L.",1-30-99100-6,,LUNA NEGRA,2016-12-29,2017-01-18,800000.0,800000.0,100.0,40761399.0,24242774.89,0.7,0,,1,request_date|set_manual|null|2016-12-29|OCR did not capture Solicitud de fecha line|Resolution PDF VISTOS section item 1|2026-08-04|JDP;;pur_number|set_manual|null|177|OCR did not capture PUR number|Resolution PDF VISTOS section item 1|2026-08-04|JDP;;investor_rnc|set_manual|null|1-01-01473-3|OCR read header in wrong column order|Resolution PDF header p.1|2026-08-04|JDP,resolucion-cipac-no-2017-002_validacion-de-inversion-agencia-naviera-b_r-s-a-s-luna-negra.pdf
522,CIPAC-2017-003,2017,,,177,113,art_34,approved,"BIT DOMINICANA, S.R.L.",1-01-81302-4,"PILÓN PRODUCTIONS, S.R.L.",1-30-99100-6,,LUNA NEGRA,2016-12-29,2017-01-18,200000.0,200000.0,100.0,40761399.0,24242774.89,1.0,0,,0,,resolucion-cipac-no-2017-003_validacion-de-inversion-bit-dominicana-s-r-l-luna-negra.pdf
523,CIPAC-2017-004,2017,,,177,113,art_34,approved,"COMERCIALIZADORA NACIONAL Y DE EXPORTACIÓN, S.R.L.",1-02-00184-7,"PILÓN PRODUCTIONS, S.R.L.",1-30-99100-6,,LUNA NEGRA,2016-12-29,2017-01-18,1386000.0,1386000.0,100.0,40761399.0,24242774.89,0.9,0,,1,total_budget_executed|set_manual|null|24242774.89|Propagated from sibling resolution CIPAC-2017-002 with same film title|cipac_2017_results.json|2026-08-03|JDP,resolucion-cipac-no-2017-004_validacion-de-inversion-comercializadora-nacional-y-de-exportacion-s-r-l-luna-negra.pdf
524,CIPAC-2017-005,2017,,,177,113,art_34,approved,"ENVASES MUNDIAL, S.R.L.",1-01-50276-2,"PILÓN PRODUCTIONS, S.R.L.",1-30-99100-6,,LUNA NEGRA,2016-12-29,2017-01-18,656000.0,656000.0,100.0,40761399.0,24242774.89,1.0,0,,0,,resolucion-cipac-no-2017-005_validacion-de-inversion-envases-mundial-s-r-l-luna-negra.pdf
525,CIPAC-2017-006,2017,,,177,113,art_34,approved,"LUBRICANTES DOMINICANOS, S.R.L.",1-01-05451-4,"PILÓN PRODUCTIONS, S.R.L.",1-30-99100-6,,LUNA NEGRA,2016-12-29,2017-01-18,3800000.0,3800000.0,100.0,40761399.0,24242774.89,1.0,0,,0,,resolucion-cipac-no-2017-006_validacion-de-inversion-lubricantes-dominicanos-s-r-l-luna-negra.pdf
526,CIPAC-2017-007,2017,,,177,113,art_34,approved,"OPERACIONES PORTUARIAS, S.A.S.",1-01-06363-7,"PILÓN PRODUCTIONS, S.R.L.",1-30-99100-6,,LUNA NEGRA,2016-12-29,2017-01-18,200000.0,200000.0,100.0,40761399.0,24242774.89,1.0,0,,0,,resolucion-cipac-no-2017-007_validacion-de-inversion-operaciones-portuarias-s-a-s-luna-negra.pdf
527,CIPAC-2017-008,2017,,,177,113,art_34,approved,"SERVICIOS ÁLVAREZ DE ADMINISTRACIÓN TÉCNICA, S.R.L.",1-01-13714-2,"PILÓN PRODUCTIONS, S.R.L.",1-30-99100-6,,LUNA NEGRA,2016-12-29,2017-01-18,858000.0,858000.0,100.0,40761399.0,24242774.89,0.9,0,,1,total_budget_executed|set_manual|null|24242774.89|Propagated from sibling resolution CIPAC-2017-002 with same film title|cipac_2017_results.json|2026-08-03|JDP,resolucion-cipac-no-2017-008_validacion-de-inversion-servicios-alvarez-de-administracion-tecnica-s-r-l-luna-negra.pdf
528,CIPAC-2017-009,2017,,,177,113,art_34,approved,"TRANSPORTE RANNIK, S.A.S.",1-01-51078-1,"PILÓN PRODUCTIONS, S.R.L.",1-30-99100-6,,LUNA NEGRA,2016-12-29,2017-01-18,300000.0,300000.0,100.0,40761399.0,24242774.89,0.9,0,,1,investor_rnc|set_manual|null|1-01-51078-1|OCR read header in wrong column order|Resolution PDF header p.1|2026-08-04|JDP,resolucion-cipac-no-2017-009_validacion-de-inversion-transporte-b_r-s-a-s-luna-negra.pdf
529,CIPAC-2017-010,2017,,,104,76,art_34,approved,"ATIVA MATERIA PRIMAS, S.R.L.",1-30-59418-1,"CACIQUE FILMS, S.R.L.",1-31-09766-9,,REINBOU,2017-01-04,2017-01-18,1396000.0,1396000.0,100.0,84036127.17,82686037.0,1.0,0,,0,,resolucion-cipac-no-2017-010_validacion-de-inversion-atava-material-primas-s-r-l-reinbou.pdf
530,CIPAC-2017-011,2017,,,161,100,art_34,approved,"ALMACENES IBERIA, S.R.L.",1-11-00047-5,"CIELO FILMS, S.R.L.",1-31-09573-9,,DESDE EL CIELO,2017-01-02,2017-01-18,10000000.0,10000000.0,100.0,29759977.28,27493898.0,1.0,0,,0,,resolucion-cipac-no-2017-011_validacion-de-inversion-almacenes-iberia-s-r-l-desde-el-cielo.pdf
531,CIPAC-2017-012,2017,,,161,100,art_34,approved,"DISASHOP DOMINICANA, S.R.L.",1-30-17301-1,"CIELO FILMS, S.R.L.",1-31-09573-9,,DESDE EL CIELO,2017-01-02,2017-01-18,2500000.0,2500000.0,100.0,29759977.28,27493898.0,0.9,0,,1,total_budget_executed|set_manual|null|27493898.0|Propagated from sibling resolution CIPAC-2017-011 with same film title|cipac_2017_results.json|2026-08-03|JDP,resolucion-cipac-no-2017-012_validacion-de-inversion-disa-consulting-dominicana-s-r-l-desde-el-cielo.pdf
532,CIPAC-2017-013,2017,,,217,159,art_34,approved,"COBINCA, S.A.",1-01-19447-2,"AY MI CIELO, S.R.L.",1-31-32159-3,,EL PEOR COMEDIANTE DEL MUNDO,2017-01-11,2017-01-18,8572000.0,8572000.0,100.0,27950979.42,8609905.58,0.9,0,,1,total_budget_executed|set_manual|null|8609905.58|Stamp covers budget executed paragraph|Resolution PDF budget section|2026-08-04|JDP,resolucion-cipac-no-2017-013_validacion-de-inversion-combinca-s-a-el-peor-comediante-del-mundo.pdf
533,CIPAC-2017-014,2017,,,194,144,art_34,approved,"REEFER SERVICES, S.A.S",1-01-82803-1,"GRUPO TRUKEMER, S.R.L.",1-31-08399-4,,EL CARPINTERO,2017-01-18,2017-01-18,2719000.0,2719000.0,100.0,16652453.0,16529684.0,1.0,0,,0,,resolucion-cipac-no-2017-014_validacion-de-inversion-reefer-services-s-a-s-el-carpintero.pdf
534,CIPAC-2017-015,2017,,,248,173,art_34,approved,"BANCO MÚLTIPLE BHD, S.A.",1-01-13679-2,"PRODUCCIONES G&W, S.R.L.",1-31-32986-1,,DOMINICANAS,2017-01-11,2017-01-18,5000000.0,5000000.0,100.0,23888020.0,5001748.29,1.0,0,,0,,resolucion-cipac-no-2017-015_validacion-de-inversion-banco-multiple-bhd-leon-s-a-dominicanos.pdf
535,CIPAC-2017-016,2017,,,237,154,art_34,approved,"PLANETA AZUL, S.A.",1-01-50393-9,"MAMUT FILMS, S.R.L.",1-31-30903-8,,ISLA DE LAS REPÚBLICAS,2017-01-05,2017-01-18,3994589.53,3994589.53,100.0,19584690.57,10494589.52,1.0,0,,0,,resolucion-cipac-no-2017-016_validacion-de-inversion-agua-planeta-azul-s-a-isla-de-las-republicas.pdf
536,CIPAC-2017-017,2017,,,237,154,art_34,approved,"CEVALDOM, S.A.",1-30-03478-8,"MAMUT FILMS, S.R.L.",1-31-30903-8,,ISLA DE LAS REPÚBLICAS,2017-01-05,2017-01-18,5000000.0,5000000.0,100.0,19584690.57,10494589.52,0.9,0,,1,request_date|set_manual|null|2017-01-05|OCR read 0O5 de enero instead of 05 de enero in request date|Resolution PDF VISTOS section|2026-08-04|JDP,resolucion-cipac-no-2017-017_validacion-de-inversion-cevaldom-deposito-centralizado-de-valores-s-a-isla-de-las-republicas.pdf
